id,height,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,PER,FTr,PTSper100,FGAper100,FT%,2P%,3P%,3FGA%,Avg Dist,0-3ft FGA%,3-10ft FGA%,10-16ft FGA%,16-3P,% of Ast 2s,% of Ast 3s,% Corner 3s,cluster,player type
CHUCKY ATKINS2004-2005,-0.53125,-0.896551724,-0.777777778,-0.280977312,-0.559322034,-0.98540146,-0.541155867,-0.252631579,-0.031914894,-0.702666667,-0.213043478,-0.12195122,0.606,0.039018952,-0.226,0,0.436734694,-0.626,-0.882352941,-0.796992481,-0.448275862,-0.312,0.806,-0.619996931,8,High Usage Guard
CHUCKY ATKINS2005-2006,-0.53125,-0.862068966,-0.756613757,-0.301919721,-0.525423729,-0.98540146,-0.583187391,-0.131578947,-0.058510638,-0.621333333,-0.160869565,-0.024390244,0.582,-0.039018952,-0.292,-0.043630017,0.395918367,-0.626,-0.803009576,-0.857142857,-0.425287356,-0.566,0.484,-0.726598814,8,High Usage Guard
CHUCKY ATKINS2006-2007,-0.53125,-0.913793103,-0.746031746,-0.02617801,-0.593220339,-0.98540146,-0.544658494,-0.068421053,0.180851064,-0.42,-0.030434783,-0.048780488,0.62,0.056856187,-0.242,-0.144055944,0.224489796,-0.418,-0.838577291,-0.778195489,-0.58109834,-0.774,0.534,-0.746355814,8,High Usage Guard
CHUCKY ATKINS2007-2008,-0.53125,-0.922413793,-0.671957672,-0.347294939,-0.593220339,-0.97080292,-0.740805604,-0.331578947,-0.271276596,-0.901333333,-0.426086957,-0.115853659,-0.112,-0.119286511,-0.368,0.295081967,0.632653061,-0.704,-0.978112175,-0.845864662,-0.601532567,-0.294,0.84,-0.656859915,3,Role player
CHUCKY ATKINS2008-2009,-0.53125,-0.879310345,-0.835978836,-0.270506108,-0.593220339,-0.941605839,-0.436077058,-0.384210526,-0.414893617,-0.810666667,-0.565217391,-0.280487805,0.876,-0.244147157,-0.474,0.008849558,0.551020408,-0.716,-0.950752394,-0.898496241,-0.208173691,0.264,0.734,-0.692252122,8,High Usage Guard
CHUCKY ATKINS2009-2010,-0.53125,-0.922413793,-0.862433862,-0.246073298,-0.525423729,-1,-0.443082312,-0.436842105,-0.303191489,-0.770666667,-0.504347826,-0.329268293,0.852,-0.070234114,-0.398,-0.070063694,0.469387755,-0.668,-0.931600547,-0.857142857,-0.218390805,-0.372,0.636,-0.533151141,8,High Usage Guard
STACEY AUGMON2000-2001,0.1875,-0.456896552,-0.603174603,-0.556719023,-0.254237288,-0.810218978,-0.523642732,-0.463157895,-0.090425532,-0.564,-0.47826087,-0.396341463,0.31,0.081382386,-1,-0.969924812,-0.248979592,-0.27,-0.556771546,-0.646616541,-0.067688378,0.418,-1,-1,5,Traditional Center
STACEY AUGMON2001-2002,0.1875,-0.560344828,-0.35978836,-0.563699825,-0.220338983,-0.897810219,-0.555166375,-0.415789474,-0.132978723,-0.589333333,-0.465217391,-0.323170732,0.524,-0.039018952,-1,-0.981707317,-0.208163265,-0.408,-0.556771546,-0.139097744,-0.213282248,0.472,-1,-0.989381767,5,Traditional Center
STACEY AUGMON2002-2003,0.1875,-0.698275862,-0.444444444,-0.563699825,-0.423728814,-0.883211679,-0.467600701,-0.463157895,-0.25,-0.5,-0.52173913,-0.402439024,0.5,-0.04793757,-1,-0.927083333,-0.273469388,-0.322,-0.614227086,0.07518797,-0.494252874,0.342,-1,-0.981824203,2,Defensive specialist
STACEY AUGMON2003-2004,0.1875,-0.646551724,-0.582010582,-0.65095986,-0.288135593,-0.883211679,-0.450087566,-0.373684211,-0.212765957,-0.465333333,-0.439130435,-0.329268293,0.582,-0.068004459,-0.714,-0.959654179,-0.330612245,-0.25,-0.559507524,-0.112781955,-0.471264368,0.478,1,-0.97988615,1,Skilled Big
STACEY AUGMON2004-2005,0.1875,-0.336206897,-0.64021164,-0.717277487,-0.389830508,-0.868613139,-0.530647986,-0.389473684,-0.223404255,-0.385333333,-0.452173913,-0.353658537,0.48,-0.092530658,-1,-1,-0.371428571,-0.306,-0.392612859,-0.033834586,-0.555555556,0.058,-1,-1,5,Traditional Center
STACEY AUGMON2005-2006,0.1875,-0.49137931,-0.53968254,-0.685863874,-0.423728814,-0.824817518,-0.604203152,-0.563157895,-0.340425532,-0.452,-0.660869565,-0.506097561,0.4,-0.237458194,-1,-1,-0.47755102,-0.316,-0.064295486,-0.12406015,-0.79054917,0.12,-1,-1,5,Traditional Center
ISAAC AUSTIN2000-2001,0.34375,-0.413793103,0.105820106,-0.609075044,-0.593220339,-0.722627737,-0.446584939,-0.221052632,-0.303191489,-0.802666667,-0.486956522,-0.115853659,0.4,-0.183946488,-0.5,-0.822222222,0.134693878,-0.644,-0.726402189,-0.582706767,0.333333333,0.644,1,-0.85807021,7,Skilled Forward
ISAAC AUSTIN2001-2002,0.34375,-0.655172414,0.037037037,-0.755671902,-0.491525424,-0.839416058,-0.632224168,-0.378947368,-0.329787234,-0.942666667,-0.530434783,-0.170731707,1,-0.099219621,-1,-0.934782609,0.208163265,-0.76,-0.852257182,-0.345864662,0.583652618,0.834,-1,-0.962143691,2,Defensive specialist
WILLIAM AVERY2000-2001,-0.28125,-0.896551724,-0.798941799,-0.162303665,-0.491525424,-0.912408759,-0.229422067,-0.142105263,-0.265957447,-0.666666667,-0.339130435,-0.140243902,0.556,0.023411371,-0.458,-0.180555556,0.208163265,-0.416,-0.772913817,-0.763157895,-0.609195402,0.076,0.5,-0.830020289,8,High Usage Guard
WILLIAM AVERY2001-2002,-0.28125,-0.844827586,-0.650793651,-0.305410122,-0.525423729,-1,-0.432574431,-0.110526316,-0.457446809,-0.718666667,-0.460869565,-0.006097561,0.368,-0.188405797,-0.658,-0.222222222,0.314285714,-0.534,-0.846785226,-0.834586466,-0.2899106,-0.4,-0.334,-0.845442177,3,Role player
DALIBOR BAGARIC2000-2001,0.59375,-0.163793103,-0.259259259,-0.783595113,-0.355932203,-0.328467153,-0.250437828,-0.268421053,-0.569148936,-0.425333333,-0.669565217,-0.31097561,-0.072,-0.406911929,-1,-0.969230769,-0.355102041,-0.262,-0.367989056,-0.304511278,-0.489144317,-0.176,-1,-0.946365128,2,Defensive specialist
DALIBOR BAGARIC2001-2002,0.59375,-0.155172414,-0.052910053,-0.790575916,-0.525423729,-0.591240876,-0.366024518,-0.226315789,-0.287234043,-0.476,-0.426086957,-0.231707317,0.172,-0.092530658,-1,-0.988764045,-0.469387755,-0.168,-0.370725034,-0.176691729,-0.670498084,0.222,-1,-1,5,Traditional Center
VIN BAKER2000-2001,0.4375,-0.163793103,-0.402116402,-0.755671902,-0.694915254,-0.635036496,-0.506129597,0.057894737,-0.053191489,-0.478666667,-0.104347826,0.097560976,0.446,-0.043478261,-0.874,-0.96107056,-0.412244898,-0.26,-0.195622435,-0.597744361,-0.466155811,0.266,-1,-1,2,Defensive specialist
VIN BAKER2001-2002,0.4375,0.017241379,-0.465608466,-0.755671902,-0.762711864,-0.766423358,-0.492119089,0.057894737,0.005319149,-0.536,-0.034782609,0.115853659,0.266,0.092530658,-0.75,-0.975346687,-0.485714286,-0.094,-0.299589603,-0.654135338,-0.524904215,0.3,1,-0.989256497,1,Skilled Big
VIN BAKER2002-2003,0.4375,-0.094827586,-0.412698413,-0.815008726,-0.593220339,-0.635036496,-0.320490368,-0.378947368,-0.180851064,-0.310666667,-0.439130435,-0.426829268,0.346,0.088071349,-1,-0.961352657,-0.591836735,0.092,-0.285909713,-0.691729323,-0.765006386,0.112,-1,-1,5,Traditional Center
VIN BAKER2003-2004,0.4375,-0.137931034,-0.354497354,-0.685863874,-0.627118644,-0.722627737,-0.534150613,-0.136842105,0.042553191,-0.516,-0.182608696,-0.091463415,0.452,0.076923077,-0.334,-0.986111111,-0.453061224,-0.19,-0.253077975,-0.458646617,-0.563218391,0.256,1,-1,1,Skilled Big
VIN BAKER2004-2005,0.4375,-0.163793103,-0.444444444,-0.748691099,-0.830508475,-0.781021898,-0.103327496,-0.410526316,-0.670212766,-0.46,-0.7,-0.469512195,0.058,-0.293199554,-1,-0.952380952,-0.273469388,-0.19,-0.480164159,-0.552631579,-0.330779055,-0.076,-1,-1,5,Traditional Center
ERICK BARKLEY2001-2002,-0.375,-0.784482759,-0.756613757,-0.20069808,0.355932203,-0.95620438,-0.50262697,-0.305263158,-0.223404255,-0.804,-0.5,-0.158536585,0.8,-0.15942029,-0.714,-0.794117647,-0.012244898,-0.352,-0.759233926,-0.778195489,0.088122605,0.218,1,-0.948680104,9,Floor General
DANA BARROS2000-2001,-0.53125,-0.948275862,-0.645502646,-0.371727749,-0.525423729,-0.98540146,-0.586690018,-0.121052632,0.015957447,-0.741333333,-0.12173913,0.042682927,0.7,0.010033445,-0.162,-0.490291262,0.33877551,-0.708,-0.874145007,-0.609022556,0.146871009,-0.28,0.728,-0.898712106,8,High Usage Guard
DANA BARROS2001-2002,-0.53125,-0.982758621,-0.518518519,-0.214659686,-0.559322034,-0.97080292,-0.513134851,-0.184210526,-0.186170213,-0.812,-0.326086957,-0.06097561,0.556,-0.079152731,-0.324,-0.260416667,0.355102041,-0.678,-0.813953488,-0.72556391,-0.162196679,-0.32,0.916,-0.836272569,8,High Usage Guard
BRENT BARRY2000-2001,0.03125,-0.818965517,-0.513227513,-0.322862129,-0.186440678,-0.912408759,-0.432574431,-0.484210526,0.138297872,-0.657333333,-0.339130435,-0.414634146,0.632,0.152731327,-0.048,0.142144638,0.379591837,-0.626,-0.693570451,-0.879699248,-0.752234994,0.28,0.872,-0.687427067,8,High Usage Guard
BRENT BARRY2001-2002,0.03125,-0.801724138,-0.343915344,-0.256544503,-0.118644068,-0.868613139,-0.453590193,-0.342105263,0.281914894,-0.605333333,-0.2,-0.280487805,0.692,0.311036789,-0.152,-0.020253165,0.281632653,-0.55,-0.712722298,-0.815789474,-0.667943806,0.13,0.878,-0.718208153,8,High Usage Guard
BRENT BARRY2002-2003,0.03125,-0.810344828,-0.470899471,-0.127399651,-0.152542373,-0.927007299,-0.369527145,-0.410526316,0.095744681,-0.628,-0.356521739,-0.359756098,0.59,0.146042363,-0.194,0.01559792,0.289795918,-0.476,-0.792065663,-0.921052632,-0.660280971,0,0.83,-0.722059352,8,High Usage Guard
BRENT BARRY2003-2004,0.03125,-0.879310345,-0.486772487,0.064572426,-0.152542373,-0.897810219,-0.208406305,-0.363157895,0.228723404,-0.656,-0.27826087,-0.365853659,0.654,0.286510591,-0.096,0.180327869,0.412244898,-0.56,-0.813953488,-0.894736842,-0.759897829,-0.108,0.736,-0.738701454,3,Role player
BRENT BARRY2004-2005,0.03125,-0.836206897,-0.544973545,-0.431064572,-0.593220339,-0.883211679,-0.614711033,-0.373684211,1.11E-16,-0.608,-0.286956522,-0.268292683,0.674,0.170568562,-0.286,0.220043573,0.453061224,-0.652,-0.742818057,-0.92481203,-0.739463602,0.34,0.88,-0.476832136,8,High Usage Guard
BRENT BARRY2005-2006,0.03125,-0.75862069,-0.486772487,-0.458987784,-0.423728814,-0.781021898,-0.569176883,-0.352631579,0.042553191,-0.772,-0.286956522,-0.225609756,0.322,0.183946488,-0.208,0.171014493,0.436734694,-0.646,-0.786593707,-0.868421053,-0.680715198,0.21,0.9,-0.414165725,0,3PT specialist
BRENT BARRY2006-2007,0.03125,-0.887931034,-0.576719577,-0.535776614,-0.389830508,-0.927007299,-0.604203152,-0.373684211,0.138297872,-0.633333333,-0.191304348,-0.286585366,0.76,0.19509476,-0.108,0.350588235,0.567346939,-0.746,-0.838577291,-0.830827068,-0.759897829,0.54,0.954,-0.376122323,8,High Usage Guard
BRENT BARRY2007-2008,0.03125,-0.775862069,-0.64021164,-0.438045375,-0.423728814,-0.941605839,-0.663747811,-0.347368421,0.143617021,-0.833333333,-0.156521739,-0.182926829,0.9,0.34671126,-0.142,0.4,0.624489796,-0.812,-0.863201094,-0.740601504,-0.775223499,0.448,0.958,-0.216635875,0,3PT specialist
BRENT BARRY2008-2009,0.03125,-0.793103448,-0.582010582,-0.521815009,-0.491525424,-0.95620438,-0.264448336,-0.542105263,-0.255319149,-0.845333333,-0.534782609,-0.481707317,0.9,0.141583055,-0.252,0.523255814,0.681632653,-0.768,-0.887824897,-0.845864662,-0.895274585,0.428,0.918,-0.474262876,3,Role player
JON BARRY2000-2001,-0.125,-0.844827586,-0.687830688,-0.336823735,-0.525423729,-0.941605839,-0.453590193,-0.410526316,-0.085106383,-0.618666667,-0.404347826,-0.353658537,0.754,0.032329989,-0.304,0.035294118,0.46122449,-0.678,-0.838577291,-0.691729323,-0.540229885,0.334,0.434,-0.74012958,8,High Usage Guard
JON BARRY2001-2002,-0.125,-0.784482759,-0.518518519,-0.190226876,-0.152542373,-0.897810219,-0.432574431,-0.342105263,0.196808511,-0.704,-0.230434783,-0.280487805,0.862,0.132664437,-0.062,-0.011494253,0.404081633,-0.624,-0.906976744,-0.703007519,-0.471264368,0.104,0.554,-0.491686288,8,High Usage Guard
JON BARRY2002-2003,-0.125,-0.775862069,-0.481481481,-0.109947644,-0.186440678,-0.897810219,-0.481611208,-0.252631579,0.207446809,-0.685333333,-0.191304348,-0.164634146,0.72,0.10367893,-0.186,0.009433962,0.46122449,-0.67,-0.934336525,-0.69924812,-0.422733078,-0.076,0.38,-0.498520271,8,High Usage Guard
JON BARRY2003-2004,-0.125,-0.784482759,-0.576719577,-0.280977312,-0.084745763,-0.927007299,-0.513134851,-0.394736842,0.031914894,-0.681333333,-0.382608696,-0.286585366,0.69,-0.032329989,-0.26,-0.070707071,0.428571429,-0.696,-0.844049248,-0.748120301,-0.33844189,0.218,0.49,-0.671164057,8,High Usage Guard
JON BARRY2004-2005,-0.125,-0.827586207,-0.582010582,-0.368237347,-0.288135593,-0.927007299,-0.495621716,-0.436842105,-0.031914894,-0.742666667,-0.386956522,-0.329268293,0.746,-0.012263099,-0.14,-0.10326087,0.436734694,-0.728,-0.857729138,-0.672932331,-0.292464879,0.288,0.606,-0.526369829,8,High Usage Guard
JON BARRY2005-2006,-0.125,-0.974137931,-0.582010582,-0.563699825,-0.288135593,-0.97080292,-0.22591944,-0.463157895,-0.292553191,-0.405333333,-0.5,-0.5,0.656,-0.121516165,-0.25,-0.015384615,0.444897959,-0.662,-0.958960328,-0.710526316,-0.37164751,0.384,0.666,-0.570921023,3,Role player
TONY BATTIE2000-2001,0.4375,-0.163793103,0.105820106,-0.884816754,-0.423728814,-0.211678832,-0.516637478,-0.436842105,0.063829787,-0.542666667,-0.4,-0.384146341,0.276,0.21516165,-1,-0.970149254,-0.412244898,-0.144,-0.428180575,-0.383458647,-0.530012771,0.444,-1,-1,5,Traditional Center
TONY BATTIE2001-2002,0.4375,-0.068965517,-0.142857143,-0.888307155,-0.423728814,-0.576642336,-0.642732049,-0.536842105,0.026595745,-0.556,-0.460869565,-0.457317073,0.354,0.212931996,-1,-0.98974359,-0.412244898,-0.066,-0.600547196,-0.248120301,-0.535121328,0.46,-1,-1,5,Traditional Center
TONY BATTIE2002-2003,0.4375,-0.163793103,-0.074074074,-0.818499127,-0.661016949,-0.445255474,-0.642732049,-0.515789474,0.063829787,-0.573333333,-0.430434783,-0.426829268,0.492,0.212931996,-0.6,-0.972899729,-0.33877551,-0.192,-0.570451436,-0.112781955,-0.514687101,0.596,1,-0.990552123,1,Skilled Big
TONY BATTIE2003-2004,0.4375,-0.224137931,-0.158730159,-0.776614311,-0.694915254,-0.518248175,-0.544658494,-0.415789474,-0.111702128,-0.690666667,-0.465217391,-0.304878049,0.484,-0.001114827,-0.556,-0.953125,-0.208163265,-0.468,-0.436388509,0.067669173,-0.43550447,0.322,1,-0.990930259,1,Skilled Big
TONY BATTIE2004-2005,0.4375,-0.439655172,-0.058201058,-0.888307155,-0.728813559,-0.562043796,-0.404553415,-0.615789474,-0.287234043,-0.645333333,-0.639130435,-0.554878049,0.446,0.043478261,-1,-0.966101695,-0.224489796,-0.446,-0.52120383,0.071428571,-0.37164751,0.46,-1,-0.980323274,2,Defensive specialist
TONY BATTIE2005-2006,0.4375,-0.284482759,-0.222222222,-0.870855148,-0.627118644,-0.635036496,-0.558669002,-0.410526316,-0.095744681,-0.676,-0.404347826,-0.31097561,0.328,0.143812709,-1,-0.97826087,-0.33877551,-0.374,-0.329685363,-0.018796992,-0.565772669,0.436,-1,-1,5,Traditional Center
TONY BATTIE2006-2007,0.4375,-0.362068966,-0.095238095,-0.87434555,-0.661016949,-0.781021898,-0.530647986,-0.489473684,-0.223404255,-0.714666667,-0.5,-0.390243902,0.35,0.092530658,-1,-0.994444444,-0.379591837,-0.328,-0.285909713,-0.176691729,-0.537675607,0.478,-1,-1,5,Traditional Center
TONY BATTIE2008-2009,0.4375,-0.232758621,-0.216931217,-0.853403141,-0.627118644,-0.781021898,-0.600700525,-0.373684211,-0.111702128,-0.661333333,-0.395652174,-0.280487805,0.318,0.108138239,-0.556,-0.944272446,-0.053061224,-0.498,-0.761969904,-0.139097744,0.037037037,0.424,1,-0.967652194,1,Skilled Big
TONY BATTIE2009-2010,0.4375,-0.715517241,-0.211640212,-0.870855148,-0.457627119,-0.839416058,-0.779334501,-0.342105263,-0.420212766,-0.666666667,-0.482608696,-0.176829268,0.4,-0.19509476,-0.5,-0.8,0.175510204,-0.75,-0.794801642,-0.342105263,0.277139208,0.846,1,-0.912843333,4,Skilled Role player
TONY BATTIE2010-2011,0.4375,-0.551724138,0.211640212,-0.832460733,-0.762711864,-0.562043796,-0.632224168,-0.463157895,-0.239361702,-0.805333333,-0.491304348,-0.323170732,0.142,0.030100334,0.334,-0.9375,-0.028571429,-0.604,-0.658002736,-0.097744361,0.037037037,0.534,1,-0.963721037,1,Skilled Big
TONY BATTIE2011-2012,0.4375,-0.74137931,0.063492063,-0.734729494,-0.762711864,-0.781021898,-0.754816112,-0.721052632,-0.356382979,-0.896,-0.765217391,-0.567073171,1,-0.152731327,-1,-0.960784314,0.012244898,-0.804,-0.518467852,0.180451128,0.001277139,0.79,-1,-1,5,Traditional Center
RAJA BELL2001-2002,-0.03125,-0.655172414,-0.582010582,-0.532286213,-0.559322034,-0.95620438,-0.45709282,-0.357894737,-0.287234043,-0.733333333,-0.426086957,-0.243902439,0.5,0.034559643,-0.454,-0.633333333,-0.012244898,-0.484,-0.679890561,-0.342105263,-0.318007663,0.318,1,-0.723887678,9,Floor General
RAJA BELL2002-2003,-0.03125,-0.620689655,-0.62962963,-0.762652705,-0.220338983,-0.927007299,-0.439579685,-0.647368421,-0.324468085,-0.785333333,-0.652173913,-0.567073171,0.352,0.003344482,-0.176,-0.516587678,0.208163265,-0.574,-0.805745554,-0.714285714,0.01660281,0.528,1,-0.454804067,8,High Usage Guard
RAJA BELL2003-2004,-0.03125,-0.689655172,-0.518518519,-0.643979058,-0.423728814,-0.927007299,-0.621716287,0.047368421,-0.069148936,-0.589333333,-0.004347826,0.213414634,0.572,-0.068004459,-0.254,-0.58757764,0.240816327,-0.64,-0.846785226,-0.578947368,0.139208174,0.394,0.838,-0.692307732,8,High Usage Guard
RAJA BELL2004-2005,-0.03125,-0.724137931,-0.53968254,-0.67539267,-0.559322034,-0.941605839,-0.660245184,-0.094736842,-0.095744681,-0.7,-0.07826087,0.097560976,0.494,0.041248606,-0.194,-0.5982009,0.346938776,-0.73,-0.865937073,-0.657894737,0.335887612,0.566,0.926,-0.654708021,8,High Usage Guard
RAJA BELL2005-2006,-0.03125,-0.853448276,-0.708994709,-0.657940663,-0.559322034,-0.927007299,-0.712784588,-0.331578947,-0.058510638,-0.790666667,-0.239130435,-0.176829268,0.576,0.050167224,-0.116,-0.040860215,0.542857143,-0.836,-0.890560876,-0.740601504,-0.157088123,0.36,0.908,-0.396441017,8,High Usage Guard
RAJA BELL2006-2007,-0.03125,-0.827586207,-0.708994709,-0.668411867,-0.694915254,-0.927007299,-0.737302977,-0.3,-0.106382979,-0.786666667,-0.239130435,-0.140243902,0.552,0.00780379,-0.174,0.044210526,0.526530612,-0.76,-0.909712722,-0.770676692,-0.325670498,0.24,0.912,-0.31742568,0,3PT specialist
RAJA BELL2007-2008,-0.03125,-0.810344828,-0.64021164,-0.69982548,-0.661016949,-0.897810219,-0.73380035,-0.431578947,-0.186170213,-0.838666667,-0.369565217,-0.274390244,0.736,0.001114827,-0.198,0.166002656,0.624489796,-0.86,-0.931600547,-0.796992481,-0.318007663,0.518,0.954,-0.170740772,0,3PT specialist
RAJA BELL2008-2009,-0.03125,-0.810344828,-0.560846561,-0.647469459,-0.627118644,-0.95620438,-0.628721541,-0.336842105,-0.175531915,-0.801333333,-0.3,-0.182926829,0.706,-0.001114827,-0.158,-0.207602339,0.542857143,-0.848,-0.923392613,-0.736842105,0.098339719,0.482,0.878,-0.596673603,8,High Usage Guard
RAJA BELL2009-2010,-0.03125,-0.706896552,-0.492063492,-0.570680628,-0.593220339,-0.868613139,-0.740805604,-0.284210526,-0.010638298,-0.934666667,-0.195652174,-0.048780488,1,0.050167224,-0.112,-0.114754098,0.583673469,-0.934,-0.909712722,-0.751879699,0.088122605,0.376,1,-0.371957629,3,Role player
RAJA BELL2010-2011,-0.03125,-0.844827586,-0.671957672,-0.710296684,-0.525423729,-0.927007299,-0.614711033,-0.531578947,-0.308510638,-0.709333333,-0.504347826,-0.420731707,0.784,0.001114827,-0.296,-0.173447537,0.526530612,-0.832,-0.887824897,-0.766917293,0.021711367,0.642,0.97,-0.484196766,8,High Usage Guard
RAJA BELL2011-2012,-0.03125,-0.922413793,-0.783068783,-0.755671902,-0.694915254,-0.97080292,-0.642732049,-0.584210526,-0.303191489,-0.808,-0.473913043,-0.432926829,0.68,0.204013378,-0.218,0,0.510204082,-0.77,-0.857729138,-0.977443609,-0.162196679,0.788,1,-0.318434863,0,3PT specialist
JONATHAN BENDER2000-2001,0.4375,-0.75,-0.507936508,-0.671902269,-0.762711864,-0.489051095,-0.429071804,-0.089473684,-0.340425532,-0.512,-0.308695652,-0.073170732,0.47,-0.154960981,-0.464,-0.559139785,0.142857143,-0.678,-0.441860465,-0.657894737,-0.174968072,0.418,1,-0.718737,4,Skilled Role player
JONATHAN BENDER2001-2002,0.4375,-0.612068966,-0.481481481,-0.787085515,-0.796610169,-0.693430657,-0.471103327,-0.273684211,-0.180851064,-0.476,-0.295652174,-0.243902439,0.546,0.018952062,-0.28,-0.456521739,0.012244898,-0.534,-0.398084815,-0.665413534,-0.522349936,0.268,0.956,-0.7574771,4,Skilled Role player
JONATHAN BENDER2002-2003,0.4375,-0.49137931,-0.470899471,-0.69982548,-0.830508475,-0.270072993,-0.558669002,-0.226315789,-0.037234043,-0.558666667,-0.252173913,-0.140243902,0.428,0.032329989,-0.284,-0.582677165,0.004081633,-0.48,-0.633378933,-0.436090226,-0.366538953,0.312,1,-0.780310297,4,Skilled Role player
JONATHAN BENDER2003-2004,0.4375,-0.663793103,-0.391534392,-0.773123909,-0.661016949,-0.547445255,-0.274956217,0.268421053,0.090425532,-0.409333333,0.208695652,0.176829268,0.66,0.088071349,-0.182,-0.58490566,-0.126530612,-0.302,-0.586867305,-0.432330827,-0.637292465,0.074,1,-0.901595189,7,Skilled Forward
JONATHAN BENDER2009-2010,0.4375,-0.50862069,-0.338624339,-0.706806283,-0.898305085,-0.372262774,-0.295971979,-0.057894737,-0.170212766,-0.653333333,-0.2,-0.067073171,0.846,-0.050167224,-0.282,-0.22,0.126530612,-0.32,-0.863201094,-0.84962406,-0.540229885,-0.23,0.858,-0.511887801,4,Skilled Role player
COREY BENJAMIN2000-2001,0.03125,-0.560344828,-0.645502646,-0.490401396,-0.389830508,-0.795620438,-0.450087566,-0.047368421,-0.276595745,-0.633333333,-0.256521739,0.018292683,0.35,-0.052396878,-0.482,-0.463576159,0.07755102,-0.444,-0.737346101,-0.526315789,-0.407407407,0.128,0.81,-0.861611374,7,Skilled Forward
COREY BENJAMIN2002-2003,0.03125,-0.327586207,-0.317460317,-0.636998255,-0.898305085,-0.868613139,-0.625218914,-0.305263158,-0.356382979,-0.504,-0.491304348,-0.225609756,0.5,-0.181716834,-0.692,-0.395348837,-0.159183673,-0.21,-0.554035568,-0.736842105,-0.821200511,0.09,1,-0.513057727,4,Skilled Role player
