Player_Upper,id,year,VORP,Min,league,flag,lockout
DARIUS WASHINGTON,DARIUS WASHINGTON2011-2012,2011-2012,3.482662516,669.4,EUR,0,0
DARIUS WASHINGTON,DARIUS WASHINGTON2012-2013,2012-2013,1.90477475,443,EUR,0,0
DARIUS WASHINGTON,DARIUS WASHINGTON2013-2014,2013-2014,5.611632607,957.4,EUR,0,0
DARIUS WASHINGTON,DARIUS WASHINGTON2014-2015,2014-2015,3.706688774,650.3,EUR,0,0
DARNELL JACKSON,DARNELL JACKSON2008-2009,2008-2009,-0.4,430,NBA,0,0
DARNELL JACKSON,DARNELL JACKSON2010-2011,2010-2011,-0.2,486,NBA,0,0
DARNELL JACKSON,DARNELL JACKSON2015-2016,2015-2016,0.891445078,464.6,EUR,0,0
DARNELL JACKSON,DARNELL JACKSON2017-2018,2017-2018,0.789508833,602.9,EUR,0,0
DARRUN HILLIARD,DARRUN HILLIARD2015-2016,2015-2016,0,383,NBA,0,0
DARRUN HILLIARD,DARRUN HILLIARD2016-2017,2016-2017,-0.4,381,NBA,0,0
DARRUN HILLIARD,DARRUN HILLIARD2018-2019,2018-2019,-0.310836209,697,Euroleague,0,0
DARRUN HILLIARD,DARRUN HILLIARD2018-2019,2018-2019,2.784230953,704,EUR,0,0
DARRUN HILLIARD,DARRUN HILLIARD2019-2020,2019-2020,0.955274805,548,Euroleague,0,0
DARRUN HILLIARD,DARRUN HILLIARD2019-2020,2019-2020,2.284290943,296.6,EUR,0,0
DARRUN HILLIARD,DARRUN HILLIARD2020-2021,2020-2021,1.421796501,516.5,EUR,0,0
DARRUN HILLIARD,DARRUN HILLIARD2020-2021,2020-2021,-0.013248637,718,Euroleague,0,0
DARRUN HILLIARD,DARRUN HILLIARD2021-2022,2021-2022,2.10917992,486,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2000-2001,2000-2001,1.236845772,398,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2001-2002,2001-2002,0.970611151,473,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2002-2003,2002-2003,-0.391702324,195,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2003-2004,2003-2004,0.867183434,796,EUR,0,0
DAVID ANDERSEN,DAVID ANDERSEN2003-2004,2003-2004,-0.771312384,426,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2004-2005,2004-2005,3.818109101,555,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2005-2006,2005-2006,1.761662424,337,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2006-2007,2006-2007,2.108835355,560,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2007-2008,2007-2008,4.072358526,612,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2008-2009,2008-2009,2.374873731,484,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2008-2009,2008-2009,0.650753742,907.6,EUR,0,0
DAVID ANDERSEN,DAVID ANDERSEN2009-2010,2009-2010,-0.1,891,NBA,0,0
DAVID ANDERSEN,DAVID ANDERSEN2010-2011,2010-2011,-0.1,373,NBA,0,0
DAVID ANDERSEN,DAVID ANDERSEN2011-2012,2011-2012,2.258260198,913,EUR,0,0
DAVID ANDERSEN,DAVID ANDERSEN2011-2012,2011-2012,0.372694438,514,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2012-2013,2012-2013,-2.136231669,464,Euroleague,0,0
DAVID ANDERSEN,DAVID ANDERSEN2012-2013,2012-2013,1.397187217,459.8,EUR,0,0
DAVID ANDERSEN,DAVID ANDERSEN2013-2014,2013-2014,0.852150931,674,EUR,0,0
DAVID ANDERSEN,DAVID ANDERSEN2014-2015,2014-2015,0.854619725,635,EUR,0,0
DAVID ANDERSEN,DAVID ANDERSEN2015-2016,2015-2016,1.917502846,1072,EUR,0,0
DAVID ANDERSEN,DAVID ANDERSEN2016-2017,2016-2017,0.220833583,283,EUR,0,0
DAVID ANDERSEN,DAVID ANDERSEN2018-2019,2018-2019,0.150907443,159,EUR,0,0
DAVID HARRISON,DAVID HARRISON2004-2005,2004-2005,-0.2,760,NBA,0,0
DAVID HARRISON,DAVID HARRISON2005-2006,2005-2006,-0.5,1034,NBA,0,0
DAVID HARRISON,DAVID HARRISON2005-2006,2005-2006,1.0113044,1019,EUR,0,0
DAVID HARRISON,DAVID HARRISON2006-2007,2006-2007,0.545152818,198,EUR,0,0
DAVID HARRISON,DAVID HARRISON2006-2007,2006-2007,-0.3,190,NBA,0,0
DAVID HARRISON,DAVID HARRISON2007-2008,2007-2008,-0.7,702,NBA,0,0
DAVID NOEL,DAVID NOEL2006-2007,2006-2007,-0.2,792,NBA,0,0
DAVID NOEL,DAVID NOEL2009-2010,2009-2010,3.258318654,1024,EUR,0,0
DAVID NOEL,DAVID NOEL2010-2011,2010-2011,-0.258395717,429,EUR,0,0
DAVID NOEL,DAVID NOEL2011-2012,2011-2012,1.86493316,762,EUR,0,0
DAVID NOEL,DAVID NOEL2012-2013,2012-2013,0.425783561,263,EUR,0,0
DAVID NOEL,DAVID NOEL2013-2014,2013-2014,1.500552722,744,EUR,0,0
DAVID NOEL,DAVID NOEL2014-2015,2014-2015,1.437406247,1022,EUR,0,0
DAVID NOEL,DAVID NOEL2015-2016,2015-2016,0.784444874,287,EUR,0,0
DAVID NOEL,DAVID NOEL2016-2017,2016-2017,0.691469843,825,EUR,0,0
DAVID VANTERPOOL,DAVID VANTERPOOL2000-2001,2000-2001,-0.2,411,NBA,0,0
DAVID VANTERPOOL,DAVID VANTERPOOL2003-2004,2003-2004,3.187579176,1101,EUR,0,0
DAVID VANTERPOOL,DAVID VANTERPOOL2003-2004,2003-2004,3.888035531,624,Euroleague,0,0
DAVID VANTERPOOL,DAVID VANTERPOOL2004-2005,2004-2005,2.821388962,699,EUR,0,0
DAVID VANTERPOOL,DAVID VANTERPOOL2004-2005,2004-2005,3.141657522,526,Euroleague,0,0
DAVID VANTERPOOL,DAVID VANTERPOOL2005-2006,2005-2006,3.566308436,610,Euroleague,0,0
DAVID VANTERPOOL,DAVID VANTERPOOL2006-2007,2006-2007,1.191330761,295,Euroleague,0,0
DAVIS BERTANS,DAVIS BERTANS2011-2012,2011-2012,-2.656050812,156,Euroleague,0,0
DAVIS BERTANS,DAVIS BERTANS2011-2012,2011-2012,-0.3845822,219.3,EUR,0,0
DAVIS BERTANS,DAVIS BERTANS2012-2013,2012-2013,1.435114835,200,Euroleague,0,0
DAVIS BERTANS,DAVIS BERTANS2012-2013,2012-2013,4.936252545,638,EUR,0,0
DAVIS BERTANS,DAVIS BERTANS2014-2015,2014-2015,0.182147028,482,Euroleague,0,0
DAVIS BERTANS,DAVIS BERTANS2014-2015,2014-2015,2.685683797,551.8,EUR,0,0
DAVIS BERTANS,DAVIS BERTANS2015-2016,2015-2016,,310,Euroleague,0,0
DAVIS BERTANS,DAVIS BERTANS2015-2016,2015-2016,0.944460953,545,EUR,0,0
DAVIS BERTANS,DAVIS BERTANS2016-2017,2016-2017,0.7,808,NBA,0,0
DAVIS BERTANS,DAVIS BERTANS2017-2018,2017-2018,1,1086,NBA,0,0
DAVIS BERTANS,DAVIS BERTANS2018-2019,2018-2019,1.4,1632,NBA,0,0
DAVIS BERTANS,DAVIS BERTANS2019-2020,2019-2020,1.1,1583,NBA,0,0
DAVIS BERTANS,DAVIS BERTANS2020-2021,2020-2021,0.4,1464,NBA,0,0
DAVIS BERTANS,DAVIS BERTANS2021-2022,2021-2022,-0.1,807,NBA,0,0
DEANDRE LIGGINS,DEANDRE LIGGINS2012-2013,2012-2013,0.1,290,NBA,0,0
DEANDRE LIGGINS,DEANDRE LIGGINS2014-2015,2014-2015,-0.012999151,308.4,EUR,0,0
DEANDRE LIGGINS,DEANDRE LIGGINS2016-2017,2016-2017,0,777,NBA,0,0
DEANDRE LIGGINS,DEANDRE LIGGINS2017-2018,2017-2018,-0.1,724,NBA,0,0
DEE BROWN,DEE BROWN2000-2001,2000-2001,0,155,NBA,0,0
DEE BROWN,DEE BROWN2006-2007,2006-2007,0,450,NBA,0,0
DEE BROWN,DEE BROWN2008-2009,2008-2009,-0.2,261,NBA,0,0
DEE BROWN,DEE BROWN2009-2010,2009-2010,2.687982281,868,EUR,0,0
DEE BROWN,DEE BROWN2011-2012,2011-2012,1.057576417,1050,EUR,0,0
DEE BROWN,DEE BROWN2012-2013,2012-2013,0.833558533,1048.9,EUR,0,0
DEE BROWN,DEE BROWN2013-2014,2013-2014,0.013142644,589.3,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2008-2009,2008-2009,-0.2,171,NBA,0,0
DEMARCUS NELSON,DEMARCUS NELSON2009-2010,2009-2010,-0.783773576,723,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2010-2011,2010-2011,-2.242780207,256,Euroleague,0,0
DEMARCUS NELSON,DEMARCUS NELSON2010-2011,2010-2011,2.056548597,849,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2011-2012,2011-2012,1.890123937,899,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2012-2013,2012-2013,3.393675943,737,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2013-2014,2013-2014,3.748971816,267,Euroleague,0,0
DEMARCUS NELSON,DEMARCUS NELSON2013-2014,2013-2014,4.160515339,688,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2014-2015,2014-2015,0.770530137,425.1,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2014-2015,2014-2015,-0.512551322,321,Euroleague,0,0
DEMARCUS NELSON,DEMARCUS NELSON2015-2016,2015-2016,,251,Euroleague,0,0
DEMARCUS NELSON,DEMARCUS NELSON2015-2016,2015-2016,0.371651486,645.1,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2016-2017,2016-2017,2.363966461,964,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2017-2018,2017-2018,0.73729443,739,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2018-2019,2018-2019,2.039760105,801,EUR,0,0
DEMARCUS NELSON,DEMARCUS NELSON2019-2020,2019-2020,-1.002358655,217,Euroleague,0,0
DEMARCUS NELSON,DEMARCUS NELSON2020-2021,2020-2021,-0.207653363,176,EUR,0,0
DENI AVDIJA,DENI AVDIJA2019-2020,2019-2020,0.396907523,371,Euroleague,0,0
DENI AVDIJA,DENI AVDIJA2020-2021,2020-2021,-0.4,1257,NBA,0,0
DENI AVDIJA,DENI AVDIJA2021-2022,2021-2022,0.1,1984,NBA,0,0
DEQUAN JONES,DEQUAN JONES2012-2013,2012-2013,-0.5,803,NBA,0,0
DEQUAN JONES,DEQUAN JONES2014-2015,2014-2015,0.891404835,754,EUR,0,0
DEQUAN JONES,DEQUAN JONES2019-2020,2019-2020,1.27165845,553,EUR,0,0
DERMARR JOHNSON,DERMARR JOHNSON2000-2001,2000-2001,-0.5,1313,NBA,0,0
DERMARR JOHNSON,DERMARR JOHNSON2001-2002,2001-2002,0.3,1727,NBA,0,0
DERMARR JOHNSON,DERMARR JOHNSON2003-2004,2003-2004,0,287,NBA,0,0
DERMARR JOHNSON,DERMARR JOHNSON2004-2005,2004-2005,0.7,1232,NBA,0,0
DERMARR JOHNSON,DERMARR JOHNSON2005-2006,2005-2006,0.3,924,NBA,0,0
DERMARR JOHNSON,DERMARR JOHNSON2006-2007,2006-2007,-0.2,419,NBA,0,0
DERMARR JOHNSON,DERMARR JOHNSON2007-2008,2007-2008,-0.335824616,148,EUR,0,0
DERON WILLIAMS,DERON WILLIAMS2005-2006,2005-2006,0.2,2307,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2006-2007,2006-2007,2.4,2950,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2007-2008,2007-2008,4.5,3059,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2008-2009,2008-2009,3.8,2505,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2009-2010,2009-2010,4.1,2802,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2010-2011,2010-2011,3.1,2465,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2011-2012,2011-2012,1.368970183,238.4,EUR,0,1
DERON WILLIAMS,DERON WILLIAMS2011-2012,2011-2012,2.2,1999,NBA,1,0
DERON WILLIAMS,DERON WILLIAMS2012-2013,2012-2013,4.2,2842,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2013-2014,2013-2014,1.7,2059,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2014-2015,2014-2015,1.2,2114,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2015-2016,2015-2016,0.9,2106,NBA,0,0
DERON WILLIAMS,DERON WILLIAMS2016-2017,2016-2017,0.1,1657,NBA,0,0
DERRICK BROWN,DERRICK BROWN2009-2010,2009-2010,0.2,535,NBA,0,0
DERRICK BROWN,DERRICK BROWN2010-2011,2010-2011,0.1,576,NBA,0,0
DERRICK BROWN,DERRICK BROWN2011-2012,2011-2012,0.2,1443,NBA,0,0
DERRICK BROWN,DERRICK BROWN2012-2013,2012-2013,3.23310261,542.7,EUR,0,0
DERRICK BROWN,DERRICK BROWN2013-2014,2013-2014,3.691110017,586.4,EUR,0,0
DERRICK BROWN,DERRICK BROWN2013-2014,2013-2014,3.645999277,663,Euroleague,0,0
DERRICK BROWN,DERRICK BROWN2014-2015,2014-2015,4.700338145,1031.1,EUR,0,0
DERRICK BROWN,DERRICK BROWN2015-2016,2015-2016,,556,Euroleague,0,0
DERRICK BROWN,DERRICK BROWN2015-2016,2015-2016,2.071446318,840,EUR,0,0
DERRICK BROWN,DERRICK BROWN2016-2017,2016-2017,2.42629116,1025,Euroleague,0,0
DERRICK BROWN,DERRICK BROWN2016-2017,2016-2017,2.688607765,893.4,EUR,0,0
DERRICK BROWN,DERRICK BROWN2017-2018,2017-2018,-0.802185635,390,Euroleague,0,0
DERRICK BROWN,DERRICK BROWN2017-2018,2017-2018,0.026338125,398.1,EUR,0,0
DERRICK DIAL,DERRICK DIAL2000-2001,2000-2001,0,207,NBA,0,0
DERRICK DIAL,DERRICK DIAL2001-2002,2001-2002,0,299,NBA,0,0
DERRICK DIAL,DERRICK DIAL2002-2003,2002-2003,1.195048483,558,Euroleague,0,0
DERRICK DIAL,DERRICK DIAL2005-2006,2005-2006,-0.485962323,215.8,EUR,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2011-2012,2011-2012,0,1418,NBA,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2012-2013,2012-2013,0.2,1916,NBA,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2013-2014,2013-2014,0,1820,NBA,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2014-2015,2014-2015,0,1462,NBA,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2015-2016,2015-2016,0.8,1435,NBA,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2016-2017,2016-2017,-0.2,804,NBA,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2018-2019,2018-2019,0.518107773,755,Euroleague,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2019-2020,2019-2020,1.586589364,421.8,EUR,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2019-2020,2019-2020,2.612390691,731,Euroleague,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2020-2021,2020-2021,1.260153838,687,Euroleague,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2020-2021,2020-2021,-0.499648153,654,EUR,0,0
DERRICK WILLIAMS,DERRICK WILLIAMS2021-2022,2021-2022,0.303266645,860,Euroleague,0,0
DEVIN BOOKER,DEVIN BOOKER2014-2015,2014-2015,0.985599862,855,EUR,0,0
DEVIN BOOKER,DEVIN BOOKER2015-2016,2015-2016,4.275384902,992,EUR,0,0
DEVIN BOOKER,DEVIN BOOKER2015-2016,2015-2016,-0.5,2108,NBA,0,0
DEVIN BOOKER,DEVIN BOOKER2016-2017,2016-2017,0.1,2730,NBA,0,0
DEVIN BOOKER,DEVIN BOOKER2017-2018,2017-2018,1.4,1865,NBA,0,0
DEVIN BOOKER,DEVIN BOOKER2018-2019,2018-2019,1.7,2242,NBA,0,0
DEVIN BOOKER,DEVIN BOOKER2018-2019,2018-2019,0.417048392,329,Euroleague,0,0
DEVIN BOOKER,DEVIN BOOKER2019-2020,2019-2020,3.145775303,400,EUR,0,0
DEVIN BOOKER,DEVIN BOOKER2019-2020,2019-2020,2.01015641,626,Euroleague,0,0
DEVIN BOOKER,DEVIN BOOKER2019-2020,2019-2020,2.6,2512,NBA,0,0
DEVIN BOOKER,DEVIN BOOKER2020-2021,2020-2021,1.476992161,171.2,EUR,0,0
DEVIN BOOKER,DEVIN BOOKER2020-2021,2020-2021,1.3,2270,NBA,0,0
DEVIN BOOKER,DEVIN BOOKER2020-2021,2020-2021,-0.386805655,414,Euroleague,0,0
DEVIN BOOKER,DEVIN BOOKER2021-2022,2021-2022,1.871617985,753.4,EUR,0,0
DEVIN BOOKER,DEVIN BOOKER2021-2022,2021-2022,3.6,2345,NBA,0,0
DEVIN BOOKER,DEVIN BOOKER2021-2022,2021-2022,1.232281779,705,Euroleague,0,0
DEVIN EBANKS,DEVIN EBANKS2011-2012,2011-2012,-0.2,396,NBA,0,0
DEVIN EBANKS,DEVIN EBANKS2012-2013,2012-2013,-0.3,197,NBA,0,0
DEVIN EBANKS,DEVIN EBANKS2018-2019,2018-2019,1.536404395,1005,EUR,0,0
DEVIN EBANKS,DEVIN EBANKS2020-2021,2020-2021,1.010466687,231.5,EUR,0,0
DEVYN MARBLE,DEVYN MARBLE2014-2015,2014-2015,-0.1,208,NBA,0,0
DEVYN MARBLE,DEVYN MARBLE2015-2016,2015-2016,-0.3,249,NBA,0,0
DEVYN MARBLE,DEVYN MARBLE2016-2017,2016-2017,0.304919666,461.4,EUR,0,0
DEVYN MARBLE,DEVYN MARBLE2018-2019,2018-2019,1.158902556,946,EUR,0,0
DEVYN MARBLE,DEVYN MARBLE2020-2021,2020-2021,-0.462737711,282.6,EUR,0,0
DEXTER PITTMAN,DEXTER PITTMAN2011-2012,2011-2012,-0.3,301,NBA,0,0
DEXTER PITTMAN,DEXTER PITTMAN2014-2015,2014-2015,-0.742402289,300,EUR,0,0
DEXTER PITTMAN,DEXTER PITTMAN2015-2016,2015-2016,2.219604686,720,EUR,0,0
DIANTE GARRETT,DIANTE GARRETT2011-2012,2011-2012,0.375627297,582,EUR,0,0
DIANTE GARRETT,DIANTE GARRETT2012-2013,2012-2013,-0.1,149,NBA,0,0
DIANTE GARRETT,DIANTE GARRETT2013-2014,2013-2014,-0.7,1048,NBA,0,0
DIANTE GARRETT,DIANTE GARRETT2017-2018,2017-2018,1.58341966,843,EUR,0,0
DIANTE GARRETT,DIANTE GARRETT2018-2019,2018-2019,1.375040981,641.9,EUR,0,0
DION GLOVER,DION GLOVER2000-2001,2000-2001,0,929,NBA,0,0
DION GLOVER,DION GLOVER2001-2002,2001-2002,0,1156,NBA,0,0
DION GLOVER,DION GLOVER2002-2003,2002-2003,0.2,1890,NBA,0,0
DION GLOVER,DION GLOVER2003-2004,2003-2004,0,1643,NBA,0,0
DION GLOVER,DION GLOVER2004-2005,2004-2005,-0.311916611,333,Euroleague,0,0
DIONTE CHRISTMAS,DIONTE CHRISTMAS2011-2012,2011-2012,6.571522873,833.5,EUR,0,0
DIONTE CHRISTMAS,DIONTE CHRISTMAS2012-2013,2012-2013,0.617690888,198,Euroleague,0,0
DIONTE CHRISTMAS,DIONTE CHRISTMAS2013-2014,2013-2014,0,198,NBA,0,0
DIONTE CHRISTMAS,DIONTE CHRISTMAS2014-2015,2014-2015,2.907798236,548,EUR,0,0
DIONTE CHRISTMAS,DIONTE CHRISTMAS2015-2016,2015-2016,0.575488303,207.1,EUR,0,0
DOMANTAS SABONIS,DOMANTAS SABONIS2013-2014,2013-2014,-0.593414285,341.4,EUR,0,0
DOMANTAS SABONIS,DOMANTAS SABONIS2013-2014,2013-2014,-0.638708019,176,Euroleague,0,0
DOMANTAS SABONIS,DOMANTAS SABONIS2016-2017,2016-2017,-1,1632,NBA,0,0
DOMANTAS SABONIS,DOMANTAS SABONIS2017-2018,2017-2018,0.4,1810,NBA,0,0
DOMANTAS SABONIS,DOMANTAS SABONIS2018-2019,2018-2019,2.4,1838,NBA,0,0
DOMANTAS SABONIS,DOMANTAS SABONIS2019-2020,2019-2020,2.9,2159,NBA,0,0
DOMANTAS SABONIS,DOMANTAS SABONIS2020-2021,2020-2021,3.3,2231,NBA,0,0
DOMANTAS SABONIS,DOMANTAS SABONIS2021-2022,2021-2022,3.2,2136,NBA,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2009-2010,2009-2010,-0.13696327,629,EUR,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2010-2011,2010-2011,2.73158701,949,EUR,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2011-2012,2011-2012,-0.580808065,313,Euroleague,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2011-2012,2011-2012,3.272954459,427.6,EUR,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2012-2013,2012-2013,-0.2,538,NBA,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2013-2014,2013-2014,-0.4,952,NBA,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2014-2015,2014-2015,0.8,2037,NBA,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2015-2016,2015-2016,-0.3,547,NBA,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2016-2017,2016-2017,-0.3,479,NBA,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2021-2022,2021-2022,1.667262634,753,EUR,0,0
DONATAS MOTIEJUNAS,DONATAS MOTIEJUNAS2021-2022,2021-2022,1.201269554,725,Euroleague,0,0
DONELL TAYLOR,DONELL TAYLOR2005-2006,2005-2006,0,465,NBA,0,0
DONELL TAYLOR,DONELL TAYLOR2006-2007,2006-2007,-0.1,369,NBA,0,0
DONELL TAYLOR,DONELL TAYLOR2012-2013,2012-2013,2.628105473,1133,EUR,0,0
DONELL TAYLOR,DONELL TAYLOR2013-2014,2013-2014,-0.923050039,835,EUR,0,0
DONELL TAYLOR,DONELL TAYLOR2014-2015,2014-2015,0.750052866,240,EUR,0,0
DONTA HALL,DONTA HALL2020-2021,2020-2021,0.2,179,NBA,0,0
DONTA HALL,DONTA HALL2021-2022,2021-2022,3.178437566,647,Euroleague,0,0
DONTA HALL,DONTA HALL2021-2022,2021-2022,2.070974935,446,EUR,0,0
DONTA SMITH,DONTA SMITH2004-2005,2004-2005,-0.2,433,NBA,0,0
DONTA SMITH,DONTA SMITH2017-2018,2017-2018,2.323487315,694,EUR,0,0
DONTA SMITH,DONTA SMITH2018-2019,2018-2019,2.278091255,875,EUR,0,0
DONTA SMITH,DONTA SMITH2019-2020,2019-2020,3.27142083,684,EUR,0,0
DORELL WRIGHT,DORELL WRIGHT2006-2007,2006-2007,0.5,1292,NBA,0,0
DORELL WRIGHT,DORELL WRIGHT2007-2008,2007-2008,0.6,1104,NBA,0,0
DORELL WRIGHT,DORELL WRIGHT2009-2010,2009-2010,1.5,1496,NBA,0,0
DORELL WRIGHT,DORELL WRIGHT2010-2011,2010-2011,2.2,3147,NBA,0,0
DORELL WRIGHT,DORELL WRIGHT2011-2012,2011-2012,1.2,1650,NBA,0,0
DORELL WRIGHT,DORELL WRIGHT2012-2013,2012-2013,2.1,1783,NBA,0,0
DORELL WRIGHT,DORELL WRIGHT2013-2014,2013-2014,0.7,984,NBA,0,0
DORELL WRIGHT,DORELL WRIGHT2014-2015,2014-2015,0.6,592,NBA,0,0
DORELL WRIGHT,DORELL WRIGHT2017-2018,2017-2018,2.98063784,697,Euroleague,0,0
DORELL WRIGHT,DORELL WRIGHT2018-2019,2018-2019,4.608122301,567.3,EUR,0,0
DORON LAMB,DORON LAMB2012-2013,2012-2013,-0.8,577,NBA,0,0
DORON LAMB,DORON LAMB2013-2014,2013-2014,-0.5,695,NBA,0,0
DORON LAMB,DORON LAMB2015-2016,2015-2016,-0.394139751,257,EUR,0,0
DORON LAMB,DORON LAMB2017-2018,2017-2018,0.744966959,376.4,EUR,0,0
DORON LAMB,DORON LAMB2018-2019,2018-2019,2.39225068,691.5,EUR,0,0
DORON LAMB,DORON LAMB2019-2020,2019-2020,1.9263683,382.1,EUR,0,0
DORON LAMB,DORON LAMB2021-2022,2021-2022,0.423758992,552,EUR,0,0
DRAGAN BENDER,DRAGAN BENDER2016-2017,2016-2017,-0.4,574,NBA,0,0
DRAGAN BENDER,DRAGAN BENDER2017-2018,2017-2018,-0.9,2069,NBA,0,0
DRAGAN BENDER,DRAGAN BENDER2018-2019,2018-2019,-0.5,826,NBA,0,0
DRAGAN BENDER,DRAGAN BENDER2019-2020,2019-2020,-0.1,286,NBA,0,0
DRAGAN BENDER,DRAGAN BENDER2020-2021,2020-2021,0.498564046,650,Euroleague,0,0
DRAGAN TARLAC,DRAGAN TARLAC2000-2001,2000-2001,-0.8,598,NBA,0,0
DRAGAN TARLAC,DRAGAN TARLAC2001-2002,2001-2002,0.259779227,345,Euroleague,0,0
DRAGAN TARLAC,DRAGAN TARLAC2002-2003,2002-2003,-0.074598594,180,Euroleague,0,0
DRAGAN TARLAC,DRAGAN TARLAC2003-2004,2003-2004,0.202722406,304,Euroleague,0,0
DWAYNE BACON,DWAYNE BACON2017-2018,2017-2018,-0.5,713,NBA,0,0
DWAYNE BACON,DWAYNE BACON2018-2019,2018-2019,-0.3,759,NBA,0,0
DWAYNE BACON,DWAYNE BACON2019-2020,2019-2020,-0.8,687,NBA,0,0
DWAYNE BACON,DWAYNE BACON2020-2021,2020-2021,-1.5,1853,NBA,0,0
DWAYNE BACON,DWAYNE BACON2021-2022,2021-2022,0.81463582,734,Euroleague,0,0
DWAYNE BACON,DWAYNE BACON2021-2022,2021-2022,-0.556776844,686,EUR,0,0
DWIGHT BUYCKS,DWIGHT BUYCKS2012-2013,2012-2013,4.61074322,1025,EUR,0,0
DWIGHT BUYCKS,DWIGHT BUYCKS2013-2014,2013-2014,0,146,NBA,0,0
DWIGHT BUYCKS,DWIGHT BUYCKS2017-2018,2017-2018,-0.1,427,NBA,0,0
DZANAN MUSA,DZANAN MUSA2015-2016,2015-2016,0.402881618,213,EUR,0,0
DZANAN MUSA,DZANAN MUSA2016-2017,2016-2017,0.902691539,305,EUR,0,0
DZANAN MUSA,DZANAN MUSA2017-2018,2017-2018,3.720929185,592.3,EUR,0,0
DZANAN MUSA,DZANAN MUSA2019-2020,2019-2020,-0.3,487,NBA,0,0
DZANAN MUSA,DZANAN MUSA2020-2021,2020-2021,0.696025212,177.7,EUR,0,0
DZANAN MUSA,DZANAN MUSA2021-2022,2021-2022,4.416410489,928.5,EUR,0,0
E'TWAUN MOORE,E'TWAUN MOORE2011-2012,2011-2012,0,331,NBA,1,0
E'TWAUN MOORE,E'TWAUN MOORE2011-2012,2011-2012,0.193733541,199,EUR,0,1
E'TWAUN MOORE,E'TWAUN MOORE2012-2013,2012-2013,-0.1,1682,NBA,0,0
E'TWAUN MOORE,E'TWAUN MOORE2013-2014,2013-2014,0.2,1506,NBA,0,0
E'TWAUN MOORE,E'TWAUN MOORE2014-2015,2014-2015,0.1,504,NBA,0,0
E'TWAUN MOORE,E'TWAUN MOORE2015-2016,2015-2016,0,1263,NBA,0,0
E'TWAUN MOORE,E'TWAUN MOORE2016-2017,2016-2017,0.2,1820,NBA,0,0
